payment_id,order_id,payment_method,payment_date,amount
18483,18483,Digital Wallet,2022-12-08,149592
18484,18484,Bank Transfer,2021-07-24,27848
18487,18487,Bank Transfer,2021-01-20,58854
18489,18489,Cash on Delivery,2021-11-30,65545
18497,18497,Cash on Delivery,2023-04-22,56291
18503,18503,Bank Transfer,2021-12-21,142984
18508,18508,Bank Transfer,2022-09-05,107970
18510,18510,Digital Wallet,2022-01-08,91344
18512,18512,Bank Transfer,2021-02-20,119253
18514,18514,Digital Wallet,2021-04-17,116947
18517,18517,Bank Transfer,2022-12-30,33009
18518,18518,Cash on Delivery,2022-07-29,100994
18519,18519,Cash on Delivery,2023-04-01,8531
18520,18520,Cash on Delivery,2022-01-07,109205
18523,18523,Digital Wallet,2022-11-06,105231
18525,18525,Cash on Delivery,2021-08-14,10152
18527,18527,Bank Transfer,2023-02-04,143647
18530,18530,Digital Wallet,2023-02-01,125659
18532,18532,Digital Wallet,2021-01-03,62832
18533,18533,Bank Transfer,2021-06-27,94019
18539,18539,Digital Wallet,2022-02-14,71254
18540,18540,Digital Wallet,2022-03-24,147156
18541,18541,Digital Wallet,2022-09-28,145910
18542,18542,Digital Wallet,2022-04-29,143244
18543,18543,Bank Transfer,2021-08-31,97566
18544,18544,Bank Transfer,2022-08-02,137161
18545,18545,Digital Wallet,2023-01-20,15242
18546,18546,Cash on Delivery,2021-07-31,116951
18557,18557,Bank Transfer,2022-07-06,12753
18560,18560,Digital Wallet,2022-07-15,70972
18561,18561,Bank Transfer,2022-02-14,97478
18563,18563,Bank Transfer,2021-01-05,68624
18566,18566,Digital Wallet,2023-06-19,104655
18567,18567,Cash on Delivery,2023-01-04,113680
18568,18568,Digital Wallet,2021-05-23,139132
18581,18581,Digital Wallet,2021-03-21,125773
18587,18587,Digital Wallet,2022-10-10,83401
18589,18589,Cash on Delivery,2023-02-12,98791
18592,18592,Digital Wallet,2021-11-23,109086
18597,18597,Bank Transfer,2023-03-15,15391
18602,18602,Bank Transfer,2021-06-27,15803
18603,18603,Bank Transfer,2021-11-04,129819
18604,18604,Bank Transfer,2022-03-31,131444
18606,18606,Digital Wallet,2022-05-03,51563
18609,18609,Digital Wallet,2021-12-23,65145
18612,18612,Bank Transfer,2022-07-17,51539
18614,18614,Digital Wallet,2022-06-05,15743
18616,18616,Bank Transfer,2023-05-25,84675
18618,18618,Digital Wallet,2021-06-25,145159
18619,18619,Digital Wallet,2023-04-28,69508
18622,18622,Bank Transfer,2021-10-08,32949
18625,18625,Cash on Delivery,2021-08-05,126730
18629,18629,Cash on Delivery,2021-01-24,130797
18631,18631,Bank Transfer,2022-07-29,142514
18634,18634,Digital Wallet,2022-06-23,61443
18636,18636,Bank Transfer,2021-08-05,145186
18637,18637,Digital Wallet,2023-03-20,18474
18638,18638,Cash on Delivery,2021-07-02,9767
18642,18642,Digital Wallet,2021-01-13,119650
18644,18644,Bank Transfer,2022-05-18,114878
18646,18646,Digital Wallet,2021-12-02,143474
18647,18647,Cash on Delivery,2022-01-26,68620
18650,18650,Bank Transfer,2022-11-22,81399
18651,18651,Cash on Delivery,2021-12-01,30922
18652,18652,Digital Wallet,2021-03-28,59972
18654,18654,Cash on Delivery,2022-01-28,124389
18657,18657,Digital Wallet,2021-10-15,109355
18664,18664,Digital Wallet,2023-02-12,148733
18668,18668,Bank Transfer,2021-10-03,23191
18678,18678,Digital Wallet,2021-02-22,117284
18685,18685,Cash on Delivery,2021-07-03,36974
18689,18689,Digital Wallet,2022-03-07,50616
18691,18691,Bank Transfer,2022-11-14,126867
18692,18692,Digital Wallet,2022-04-23,42956
18693,18693,Bank Transfer,2021-04-23,62752
18694,18694,Bank Transfer,2021-11-08,125336
18698,18698,Bank Transfer,2022-12-28,64805
18701,18701,Cash on Delivery,2021-12-10,19810
18702,18702,Cash on Delivery,2021-07-30,85128
18705,18705,Cash on Delivery,2021-10-13,35586
18708,18708,Cash on Delivery,2022-12-18,137189
18709,18709,Cash on Delivery,2022-07-14,135156
18710,18710,Digital Wallet,2023-04-26,76364
18711,18711,Bank Transfer,2022-02-24,100249
18712,18712,Digital Wallet,2021-06-18,96437
18725,18725,Cash on Delivery,2023-03-21,53881
18728,18728,Digital Wallet,2022-09-01,9228
18731,18731,Digital Wallet,2022-09-15,73168
18735,18735,Cash on Delivery,2022-12-20,25425
18736,18736,Cash on Delivery,2021-07-15,44584
18740,18740,Bank Transfer,2022-12-26,147657
18741,18741,Digital Wallet,2021-12-22,12526
18744,18744,Digital Wallet,2021-10-12,148012
18745,18745,Bank Transfer,2021-04-29,106856
18746,18746,Bank Transfer,2022-04-04,24242
18747,18747,Digital Wallet,2022-08-13,117292
18749,18749,Digital Wallet,2021-04-11,6680
18750,18750,Bank Transfer,2022-09-12,75582
18756,18756,Bank Transfer,2022-09-01,148519
18761,18761,Cash on Delivery,2021-04-19,142928
18763,18763,Bank Transfer,2023-01-20,76436
18766,18766,Digital Wallet,2021-06-30,18366
18768,18768,Digital Wallet,2022-10-06,141173
18771,18771,Bank Transfer,2021-05-12,146062
18773,18773,Cash on Delivery,2022-07-12,82353
18777,18777,Cash on Delivery,2022-01-07,62808
18785,18785,Cash on Delivery,2022-05-24,124453
18792,18792,Bank Transfer,2023-05-16,145350
18798,18798,Cash on Delivery,2021-05-29,29840
18799,18799,Digital Wallet,2021-12-24,50386
18807,18807,Bank Transfer,2021-07-06,95223
18812,18812,Digital Wallet,2021-04-15,88096
18813,18813,Cash on Delivery,2022-01-13,87703
18815,18815,Digital Wallet,2022-03-23,80023
18818,18818,Digital Wallet,2023-06-15,79456
18819,18819,Bank Transfer,2021-05-23,88399
18821,18821,Cash on Delivery,2021-06-25,84534
18822,18822,Bank Transfer,2022-10-24,140222
18827,18827,Digital Wallet,2023-05-08,76357
18832,18832,Bank Transfer,2021-05-12,35224
18833,18833,Digital Wallet,2022-10-24,70117
18834,18834,Bank Transfer,2021-02-22,146088
18840,18840,Cash on Delivery,2021-08-14,34808
18841,18841,Bank Transfer,2023-02-18,34338
18846,18846,Bank Transfer,2022-12-04,57825
18849,18849,Digital Wallet,2022-07-31,69577
18850,18850,Digital Wallet,2021-12-19,108072
18855,18855,Digital Wallet,2023-01-06,144735
18856,18856,Bank Transfer,2021-05-16,116915
18860,18860,Digital Wallet,2023-06-10,10539
18864,18864,Cash on Delivery,2021-07-02,48799
18865,18865,Digital Wallet,2022-07-14,149973
18866,18866,Digital Wallet,2021-10-25,30006
18876,18876,Digital Wallet,2023-02-07,11579
18882,18882,Digital Wallet,2021-08-02,123596
18883,18883,Digital Wallet,2021-05-14,91946
18884,18884,Bank Transfer,2021-07-02,82753
18885,18885,Bank Transfer,2022-04-06,102929
18891,18891,Digital Wallet,2021-03-09,28428
18892,18892,Cash on Delivery,2021-11-21,33176
18893,18893,Cash on Delivery,2022-03-29,139312
18898,18898,Cash on Delivery,2023-01-16,25077
18900,18900,Bank Transfer,2021-03-18,92339
18903,18903,Bank Transfer,2022-02-06,29805
18905,18905,Cash on Delivery,2022-10-26,83195
18909,18909,Cash on Delivery,2021-01-22,139548
18918,18918,Digital Wallet,2023-06-07,49846
18923,18923,Digital Wallet,2021-11-16,11258
18927,18927,Cash on Delivery,2023-02-20,142786
18935,18935,Digital Wallet,2022-11-29,109547
18936,18936,Digital Wallet,2021-06-11,97026
18947,18947,Bank Transfer,2022-04-20,118433
18950,18950,Digital Wallet,2022-05-07,32395
18952,18952,Bank Transfer,2021-10-04,46585
18955,18955,Digital Wallet,2021-04-29,100536
18960,18960,Digital Wallet,2023-03-08,69127
18961,18961,Cash on Delivery,2022-03-29,85872
18965,18965,Cash on Delivery,2022-07-30,132722
18968,18968,Cash on Delivery,2022-02-09,38401
18975,18975,Cash on Delivery,2023-04-23,45526
18978,18978,Cash on Delivery,2022-03-30,16637
18980,18980,Bank Transfer,2021-12-14,90154
18983,18983,Digital Wallet,2022-12-03,97767
18984,18984,Cash on Delivery,2022-03-01,44675
18987,18987,Cash on Delivery,2021-06-14,118527
18990,18990,Cash on Delivery,2021-11-14,129255
18991,18991,Digital Wallet,2023-04-29,109465
19001,19001,Bank Transfer,2021-12-08,3901
19003,19003,Bank Transfer,2021-05-24,55747
19005,19005,Cash on Delivery,2022-07-28,119245
19006,19006,Digital Wallet,2021-03-22,65414
19011,19011,Cash on Delivery,2022-11-01,132309
19012,19012,Digital Wallet,2022-12-31,80676
19019,19019,Digital Wallet,2022-07-20,137640
19021,19021,Bank Transfer,2021-10-24,98979
19022,19022,Cash on Delivery,2022-11-14,148556
19028,19028,Bank Transfer,2023-01-19,116745
19029,19029,Cash on Delivery,2021-04-03,47587
19030,19030,Bank Transfer,2021-12-07,68122
19031,19031,Cash on Delivery,2021-05-02,86462
19038,19038,Digital Wallet,2021-01-24,90398
19040,19040,Digital Wallet,2021-07-07,40918
19043,19043,Cash on Delivery,2021-07-04,34330
19045,19045,Bank Transfer,2021-06-16,123846
19048,19048,Cash on Delivery,2021-11-21,124018
19053,19053,Cash on Delivery,2022-04-19,48631
19061,19061,Digital Wallet,2021-04-11,140055
19067,19067,Digital Wallet,2022-11-08,71435
19069,19069,Bank Transfer,2022-03-19,30136
19072,19072,Cash on Delivery,2021-01-30,60709
19073,19073,Cash on Delivery,2021-02-24,104224
19074,19074,Cash on Delivery,2023-04-04,76192
19078,19078,Digital Wallet,2023-05-16,52962
19080,19080,Bank Transfer,2022-08-23,141510
19086,19086,Bank Transfer,2021-11-12,115604
19087,19087,Digital Wallet,2022-05-27,128119
19091,19091,Cash on Delivery,2023-05-18,84353
19093,19093,Digital Wallet,2022-08-26,132002
19094,19094,Bank Transfer,2022-08-29,48959
19101,19101,Digital Wallet,2021-08-24,72536
19115,19115,Cash on Delivery,2022-02-11,49348
19118,19118,Digital Wallet,2023-06-19,74264
19123,19123,Bank Transfer,2022-10-16,38033
19126,19126,Digital Wallet,2021-01-11,24302
19127,19127,Bank Transfer,2021-01-28,111542
19128,19128,Digital Wallet,2022-06-20,29348
19130,19130,Digital Wallet,2022-11-14,96542
19131,19131,Cash on Delivery,2021-03-20,128368
19133,19133,Cash on Delivery,2021-02-16,59647
19144,19144,Digital Wallet,2023-02-07,138845
19157,19157,Digital Wallet,2023-06-02,13303
19160,19160,Cash on Delivery,2021-05-15,9568
19163,19163,Bank Transfer,2022-12-10,66576
19165,19165,Cash on Delivery,2021-12-25,33301
19167,19167,Digital Wallet,2022-07-17,18880
19168,19168,Cash on Delivery,2022-11-01,71213
19171,19171,Digital Wallet,2022-05-29,122447
19173,19173,Bank Transfer,2021-01-02,98925
19174,19174,Digital Wallet,2022-06-14,142980
19175,19175,Bank Transfer,2022-12-10,134116
19182,19182,Digital Wallet,2021-12-21,28284
19186,19186,Bank Transfer,2022-07-07,27223
19195,19195,Bank Transfer,2021-07-27,68665
19196,19196,Cash on Delivery,2021-05-31,25474
19197,19197,Cash on Delivery,2021-06-24,24334
19201,19201,Digital Wallet,2023-04-19,84091
19202,19202,Cash on Delivery,2023-01-05,114079
19207,19207,Cash on Delivery,2022-06-13,105614
19212,19212,Bank Transfer,2022-11-18,20266
19213,19213,Digital Wallet,2022-12-04,11861
19217,19217,Digital Wallet,2022-04-01,48795
19220,19220,Bank Transfer,2021-07-21,149811
19228,19228,Cash on Delivery,2023-01-02,110565
19231,19231,Cash on Delivery,2021-06-19,109154
19233,19233,Cash on Delivery,2021-07-25,71168
19236,19236,Digital Wallet,2022-06-22,76973
19239,19239,Bank Transfer,2023-02-09,135256
19240,19240,Cash on Delivery,2022-11-06,38750
19241,19241,Cash on Delivery,2021-09-10,40751
19242,19242,Digital Wallet,2022-05-15,121197
19248,19248,Digital Wallet,2022-04-25,66573
19250,19250,Digital Wallet,2022-05-29,27144
19252,19252,Cash on Delivery,2021-07-08,63469
19257,19257,Digital Wallet,2022-01-24,137836
19259,19259,Digital Wallet,2021-05-03,40904
19263,19263,Cash on Delivery,2021-06-12,118694
19264,19264,Digital Wallet,2022-11-04,32087
19267,19267,Digital Wallet,2022-04-03,66505
19269,19269,Digital Wallet,2021-03-07,18568
19273,19273,Bank Transfer,2022-05-07,46718
19274,19274,Cash on Delivery,2021-04-25,36264
19283,19283,Bank Transfer,2021-02-23,135548
19284,19284,Cash on Delivery,2023-04-10,139282
19292,19292,Bank Transfer,2023-04-09,87726
19293,19293,Digital Wallet,2021-02-26,24793
19294,19294,Digital Wallet,2023-05-27,60112
19296,19296,Cash on Delivery,2021-07-30,11614
19298,19298,Cash on Delivery,2021-04-22,5615
19305,19305,Cash on Delivery,2021-08-22,11235
19313,19313,Cash on Delivery,2022-10-07,51392
19314,19314,Bank Transfer,2021-07-02,148135
19316,19316,Bank Transfer,2022-03-01,128478
19317,19317,Cash on Delivery,2023-02-26,57908
19325,19325,Digital Wallet,2021-03-07,28132
19326,19326,Digital Wallet,2021-12-26,96368
19328,19328,Digital Wallet,2022-11-16,89433
19329,19329,Cash on Delivery,2023-03-08,106254
19335,19335,Digital Wallet,2021-06-29,39924
19336,19336,Cash on Delivery,2021-05-15,55046
19337,19337,Bank Transfer,2023-04-02,128165
19340,19340,Bank Transfer,2023-05-13,17876
19342,19342,Cash on Delivery,2021-09-05,83195
19344,19344,Digital Wallet,2021-10-22,118317
19345,19345,Cash on Delivery,2022-01-28,94740
19348,19348,Cash on Delivery,2022-03-26,147779
19355,19355,Digital Wallet,2021-10-21,9308
19362,19362,Digital Wallet,2022-09-21,107099
19364,19364,Digital Wallet,2023-02-09,122807
19365,19365,Bank Transfer,2023-02-26,28792
19367,19367,Digital Wallet,2022-07-11,139756
19368,19368,Cash on Delivery,2023-03-12,115314
19370,19370,Digital Wallet,2022-07-08,104186
19376,19376,Bank Transfer,2021-08-01,82283
19377,19377,Cash on Delivery,2021-11-22,132126
19384,19384,Bank Transfer,2022-05-09,1052
19386,19386,Cash on Delivery,2023-05-07,110327
19388,19388,Bank Transfer,2023-04-16,122308
19389,19389,Bank Transfer,2021-11-16,38088
19393,19393,Cash on Delivery,2023-06-08,16576
19394,19394,Cash on Delivery,2021-05-04,123116
19396,19396,Bank Transfer,2023-06-09,28889
19400,19400,Digital Wallet,2023-05-28,66362
19405,19405,Digital Wallet,2021-06-30,3724
19406,19406,Digital Wallet,2022-02-20,2088
19409,19409,Cash on Delivery,2022-05-05,89761
19413,19413,Digital Wallet,2022-09-15,134795
19416,19416,Cash on Delivery,2021-10-25,118384
19417,19417,Cash on Delivery,2022-11-20,48328
19420,19420,Cash on Delivery,2023-06-07,4825
19421,19421,Digital Wallet,2022-12-15,123294
19423,19423,Bank Transfer,2021-07-10,131697
19429,19429,Digital Wallet,2022-06-10,131924
19430,19430,Digital Wallet,2021-07-17,139848
19434,19434,Bank Transfer,2021-03-24,14547
19444,19444,Cash on Delivery,2021-12-25,139826
19445,19445,Bank Transfer,2021-12-11,105742
19446,19446,Digital Wallet,2021-09-26,112992
19451,19451,Digital Wallet,2023-06-20,94062
19453,19453,Cash on Delivery,2023-06-05,144442
19458,19458,Cash on Delivery,2021-02-18,120705
19460,19460,Digital Wallet,2023-01-06,74931
19461,19461,Cash on Delivery,2023-02-23,8042
19465,19465,Cash on Delivery,2022-10-03,82209
19466,19466,Cash on Delivery,2022-11-29,108184
19470,19470,Bank Transfer,2022-03-27,139244
19475,19475,Bank Transfer,2022-02-21,90523
19480,19480,Digital Wallet,2023-05-07,57634
19484,19484,Bank Transfer,2022-06-30,58949
19485,19485,Digital Wallet,2022-02-14,33108
19489,19489,Cash on Delivery,2022-09-02,146855
19494,19494,Cash on Delivery,2022-08-08,58346
19495,19495,Bank Transfer,2022-07-05,30194
19497,19497,Digital Wallet,2022-12-28,7399
19499,19499,Digital Wallet,2022-01-01,73160
19505,19505,Digital Wallet,2022-02-06,113622
19509,19509,Bank Transfer,2021-07-16,25116
19513,19513,Cash on Delivery,2022-10-23,86049
19515,19515,Bank Transfer,2022-02-11,69595
19526,19526,Cash on Delivery,2021-03-21,32605
19530,19530,Bank Transfer,2023-03-22,132787
19543,19543,Cash on Delivery,2021-11-12,98381
19545,19545,Cash on Delivery,2022-01-08,134680
19546,19546,Bank Transfer,2022-04-10,132704
19550,19550,Cash on Delivery,2022-07-05,127507
19553,19553,Cash on Delivery,2021-01-28,55363
19555,19555,Digital Wallet,2021-09-01,21957
19559,19559,Cash on Delivery,2023-03-09,144320
19566,19566,Digital Wallet,2022-10-29,119653
19570,19570,Bank Transfer,2023-02-03,129818
19575,19575,Digital Wallet,2021-01-22,84955
19576,19576,Cash on Delivery,2021-03-26,41776
19577,19577,Bank Transfer,2021-01-21,77920
19579,19579,Cash on Delivery,2022-02-24,127271
19580,19580,Bank Transfer,2022-07-29,144971
19587,19587,Digital Wallet,2021-01-04,57598
19589,19589,Cash on Delivery,2021-12-29,147656
19590,19590,Cash on Delivery,2021-06-07,27103
19592,19592,Bank Transfer,2022-01-13,10577
19594,19594,Digital Wallet,2022-05-08,29868
19597,19597,Bank Transfer,2021-10-23,44190
19598,19598,Cash on Delivery,2023-02-10,74172
19599,19599,Bank Transfer,2022-06-28,95435
19604,19604,Cash on Delivery,2022-02-10,103084
19609,19609,Digital Wallet,2023-02-17,70948
19610,19610,Cash on Delivery,2021-05-16,63344
19613,19613,Bank Transfer,2022-01-22,81455
19618,19618,Cash on Delivery,2021-11-02,110132
19622,19622,Bank Transfer,2021-07-11,119215
19624,19624,Cash on Delivery,2022-10-26,44825
19630,19630,Bank Transfer,2021-03-11,26720
19632,19632,Cash on Delivery,2023-04-09,103216
19634,19634,Digital Wallet,2021-12-23,88135
19636,19636,Bank Transfer,2022-01-10,9935
19642,19642,Cash on Delivery,2022-08-05,39019
19643,19643,Cash on Delivery,2021-11-17,47064
19644,19644,Digital Wallet,2021-01-05,103520
19645,19645,Cash on Delivery,2022-10-18,121616
19648,19648,Digital Wallet,2021-03-16,48103
19650,19650,Digital Wallet,2021-03-10,54307
19651,19651,Cash on Delivery,2023-04-04,118271
19654,19654,Digital Wallet,2021-12-29,149170
19655,19655,Cash on Delivery,2021-02-11,90869
19660,19660,Digital Wallet,2022-01-28,32207
19664,19664,Cash on Delivery,2023-04-06,141690
19665,19665,Digital Wallet,2021-04-01,62145
19668,19668,Bank Transfer,2022-09-27,64699
19670,19670,Cash on Delivery,2022-04-22,31199
19673,19673,Cash on Delivery,2023-01-03,64141
19678,19678,Cash on Delivery,2022-10-13,13538
19680,19680,Cash on Delivery,2021-01-24,147931
19681,19681,Cash on Delivery,2022-06-18,11480
19684,19684,Bank Transfer,2023-06-18,97336
19685,19685,Bank Transfer,2021-12-18,27370
19689,19689,Cash on Delivery,2023-02-20,116853
19690,19690,Digital Wallet,2021-12-12,61934
19691,19691,Bank Transfer,2023-06-12,23229
19692,19692,Bank Transfer,2022-06-27,65536
19694,19694,Digital Wallet,2021-08-26,15755
19697,19697,Bank Transfer,2023-03-09,33855
19698,19698,Bank Transfer,2022-06-27,27138
19701,19701,Bank Transfer,2022-12-13,111390
19703,19703,Cash on Delivery,2021-04-18,111688
19704,19704,Cash on Delivery,2022-12-10,138898
19706,19706,Digital Wallet,2021-08-12,123210
19707,19707,Digital Wallet,2023-02-21,41047
19708,19708,Digital Wallet,2022-07-07,130508
19709,19709,Cash on Delivery,2022-08-25,124806
19717,19717,Bank Transfer,2021-06-09,86840
19722,19722,Bank Transfer,2021-11-16,144200
19724,19724,Bank Transfer,2021-12-16,21830
19725,19725,Bank Transfer,2022-09-10,10529
19729,19729,Bank Transfer,2021-05-21,23065
19732,19732,Digital Wallet,2021-06-28,77312
19733,19733,Bank Transfer,2023-03-23,89966
19740,19740,Cash on Delivery,2021-05-04,8634
19743,19743,Cash on Delivery,2022-12-30,19984
19744,19744,Cash on Delivery,2021-05-31,146101
19746,19746,Cash on Delivery,2021-07-28,115574
19749,19749,Bank Transfer,2021-08-11,117560
19751,19751,Cash on Delivery,2022-06-06,29552
19757,19757,Digital Wallet,2022-10-13,75508
19761,19761,Cash on Delivery,2022-10-15,130778
19764,19764,Digital Wallet,2022-02-24,96831
19769,19769,Digital Wallet,2023-04-03,56426
19774,19774,Digital Wallet,2021-04-17,6149
19776,19776,Cash on Delivery,2021-01-29,5419
19778,19778,Cash on Delivery,2022-03-25,74765
19779,19779,Cash on Delivery,2022-04-13,70134
19780,19780,Bank Transfer,2023-01-17,132850
19781,19781,Digital Wallet,2022-06-04,81184
19786,19786,Bank Transfer,2023-03-08,140412
19788,19788,Bank Transfer,2022-09-17,69151
19789,19789,Bank Transfer,2021-09-30,115777
19790,19790,Cash on Delivery,2023-02-22,21588
19792,19792,Bank Transfer,2023-01-23,123659
19795,19795,Bank Transfer,2022-12-11,134093
19798,19798,Digital Wallet,2023-03-12,145651
19800,19800,Digital Wallet,2022-10-01,55368
19801,19801,Cash on Delivery,2021-07-05,148394
19802,19802,Digital Wallet,2023-04-07,113881
19806,19806,Bank Transfer,2023-03-30,48869
19807,19807,Cash on Delivery,2022-03-30,117933
19808,19808,Cash on Delivery,2023-01-25,19992
